Date,Open Price,Close Price,Action,Profit,Cumulative PnL,Daily Return,Cumulative Return
2023-08-19,1660.8443603515625,1669.471923828125,Buy,8.6275634765625,8.6275634765625,0.00086275634765625,0.00086275634765625
2023-08-20,1669.5877685546875,1684.85205078125,Buy,15.2642822265625,23.891845703125,0.00152642822265625,0.0023891845703125003
2023-08-21,1685.0223388671875,1667.26904296875,Buy,-17.7532958984375,6.1385498046875,-0.00177532958984375,0.0006138549804687503
2023-08-22,1667.279296875,1633.892578125,Hold,0.0,6.1385498046875,0.0,0.0006138549804687503
2023-08-23,1634.4017333984375,1679.2744140625,Buy,44.8726806640625,51.01123046875,0.00448726806640625,0.005101123046875
2023-08-24,1679.248291015625,1659.944580078125,Hold,0.0,51.01123046875,0.0,0.005101123046875
2023-08-25,1660.2698974609375,1652.93505859375,Hold,0.0,51.01123046875,0.0,0.005101123046875
2023-08-26,1652.92724609375,1646.3067626953125,Buy,-6.6204833984375,44.3907470703125,-0.00066204833984375,0.004439074707031251
2023-08-27,1646.27197265625,1657.5130615234375,Buy,11.2410888671875,55.6318359375,0.00112410888671875,0.005563183593750001
2023-08-28,1657.4398193359375,1652.4573974609375,Hold,0.0,55.6318359375,0.0,0.005563183593750001
2023-08-29,1652.274169921875,1729.7257080078125,Buy,77.4515380859375,133.0833740234375,0.00774515380859375,0.013308337402343752
2023-08-30,1729.6766357421875,1705.1121826171875,Hold,0.0,133.0833740234375,0.0,0.013308337402343752
2023-08-31,1705.364501953125,1645.63916015625,Hold,0.0,133.0833740234375,0.0,0.013308337402343752
2023-09-01,1645.581298828125,1628.4912109375,Hold,0.0,133.0833740234375,0.0,0.013308337402343752
2023-09-02,1628.5596923828125,1637.025390625,Buy,8.4656982421875,141.549072265625,0.00084656982421875,0.014154907226562503
2023-09-03,1637.0435791015625,1636.11767578125,Hold,0.0,141.549072265625,0.0,0.014154907226562503
2023-09-04,1635.7247314453125,1629.6552734375,Hold,0.0,141.549072265625,0.0,0.014154907226562503
2023-09-05,1629.9110107421875,1633.62939453125,Buy,3.7183837890625,145.2674560546875,0.00037183837890625,0.014526745605468752
2023-09-06,1633.912109375,1632.2523193359375,Hold,0.0,145.2674560546875,0.0,0.014526745605468752
2023-09-07,1632.2628173828125,1647.5982666015625,Hold,0.0,145.2674560546875,0.0,0.014526745605468752
2023-09-08,1647.8076171875,1636.1378173828125,Hold,0.0,145.2674560546875,0.0,0.014526745605468752
2023-09-09,1636.0504150390625,1635.162353515625,Buy,-0.8880615234375,144.37939453125,-8.880615234375e-05,0.014437939453125001
2023-09-10,1635.211669921875,1616.828857421875,Hold,0.0,144.37939453125,0.0,0.014437939453125001
2023-09-11,1616.769775390625,1551.6376953125,Hold,0.0,144.37939453125,0.0,0.014437939453125001
2023-09-12,1551.497802734375,1592.429443359375,Buy,40.931640625,185.31103515625,0.0040931640625,0.018531103515625
2023-09-13,1592.892333984375,1607.988525390625,Buy,15.09619140625,200.4072265625,0.001509619140625,0.020040722656250003
2023-09-14,1608.0316162109375,1626.974365234375,Buy,18.9427490234375,219.3499755859375,0.00189427490234375,0.021934997558593752
2023-09-15,1626.8701171875,1641.640380859375,Buy,14.770263671875,234.1202392578125,0.0014770263671875,0.02341202392578125
2023-09-16,1641.4464111328125,1635.2216796875,Buy,-6.2247314453125,227.8955078125,-0.00062247314453125,0.02278955078125
2023-09-17,1635.2010498046875,1622.896728515625,Hold,0.0,227.8955078125,0.0,0.02278955078125
2023-09-18,1623.0819091796875,1637.3470458984375,Buy,14.26513671875,242.16064453125,0.001426513671875,0.024216064453125002
2023-09-19,1637.31201171875,1643.544677734375,Hold,0.0,242.16064453125,0.0,0.024216064453125002
2023-09-20,1643.495361328125,1622.890625,Hold,0.0,242.16064453125,0.0,0.024216064453125002
2023-09-21,1622.591796875,1584.3070068359375,Hold,0.0,242.16064453125,0.0,0.024216064453125002
2023-09-22,1584.0025634765625,1593.268310546875,Buy,9.2657470703125,251.4263916015625,0.00092657470703125,0.02514263916015625
2023-09-23,1593.213134765625,1593.8577880859375,Buy,0.6446533203125,252.071044921875,6.446533203125e-05,0.0252071044921875
2023-09-24,1593.82568359375,1580.8533935546875,Buy,-12.9722900390625,239.0987548828125,-0.00129722900390625,0.02390987548828125
2023-09-25,1580.7474365234375,1588.3228759765625,Hold,0.0,239.0987548828125,0.0,0.02390987548828125
2023-09-26,1588.023193359375,1593.417236328125,Buy,5.39404296875,244.4927978515625,0.000539404296875,0.02444927978515625
2023-09-27,1593.1082763671875,1597.4912109375,Buy,4.3829345703125,248.875732421875,0.00043829345703125,0.0248875732421875
2023-09-28,1597.6719970703125,1652.8826904296875,Buy,55.210693359375,304.08642578125,0.0055210693359375,0.030408642578125
2023-09-29,1652.9998779296875,1667.94384765625,Hold,0.0,304.08642578125,0.0,0.030408642578125
2023-09-30,1667.83447265625,1671.161865234375,Buy,3.327392578125,307.413818359375,0.0003327392578125,0.030741381835937498
2023-10-01,1671.1614990234375,1733.8104248046875,Buy,62.64892578125,370.062744140625,0.006264892578125,0.0370062744140625
2023-10-02,1732.9840087890625,1663.6275634765625,Buy,-69.3564453125,300.706298828125,-0.00693564453125,0.030070629882812498
2023-10-03,1662.88720703125,1656.6856689453125,Hold,0.0,300.706298828125,0.0,0.030070629882812498
2023-10-04,1656.7359619140625,1647.838134765625,Hold,0.0,300.706298828125,0.0,0.030070629882812498
2023-10-05,1647.7882080078125,1611.4764404296875,Hold,0.0,300.706298828125,0.0,0.030070629882812498
2023-10-06,1611.36572265625,1645.83154296875,Buy,34.4658203125,335.172119140625,0.00344658203125,0.0335172119140625
2023-10-07,1645.8109130859375,1634.51123046875,Buy,-11.2996826171875,323.8724365234375,-0.00112996826171875,0.032387243652343745
2023-10-08,1634.6573486328125,1633.548583984375,Hold,0.0,323.8724365234375,0.0,0.032387243652343745
2023-10-09,1633.454833984375,1579.806640625,Hold,0.0,323.8724365234375,0.0,0.032387243652343745
2023-10-10,1580.112060546875,1567.7130126953125,Buy,-12.3990478515625,311.473388671875,-0.00123990478515625,0.031147338867187496
2023-10-11,1567.6807861328125,1566.2547607421875,Hold,0.0,311.473388671875,0.0,0.031147338867187496
2023-10-12,1566.35595703125,1539.6124267578125,Hold,0.0,311.473388671875,0.0,0.031147338867187496
2023-10-13,1539.432861328125,1552.0894775390625,Hold,0.0,311.473388671875,0.0,0.031147338867187496
2023-10-14,1552.2637939453125,1555.2568359375,Buy,2.9930419921875,314.4664306640625,0.00029930419921875,0.031446643066406245
2023-10-15,1555.0760498046875,1558.06982421875,Buy,2.9937744140625,317.460205078125,0.00029937744140625,0.03174602050781249
2023-10-16,1558.3134765625,1600.5343017578125,Buy,42.2208251953125,359.6810302734375,0.00422208251953125,0.03596810302734374
2023-10-17,1600.6356201171875,1565.4395751953125,Hold,0.0,359.6810302734375,0.0,0.03596810302734374
2023-10-18,1565.3828125,1563.7498779296875,Hold,0.0,359.6810302734375,0.0,0.03596810302734374
2023-10-19,1563.9581298828125,1567.45703125,Hold,0.0,359.6810302734375,0.0,0.03596810302734374
2023-10-20,1567.5709228515625,1604.6668701171875,Buy,37.095947265625,396.7769775390625,0.0037095947265625,0.03967769775390624
2023-10-21,1604.822265625,1629.304443359375,Buy,24.482177734375,421.2591552734375,0.0024482177734375,0.04212591552734374
2023-10-22,1629.2977294921875,1663.429931640625,Hold,0.0,421.2591552734375,0.0,0.04212591552734374
2023-10-23,1674.8492431640625,1765.3826904296875,Buy,90.533447265625,511.7926025390625,0.0090533447265625,0.05117926025390624
2023-10-24,1766.0146484375,1784.4375,Buy,18.4228515625,530.2154541015625,0.00184228515625,0.05302154541015624
2023-10-25,1784.905029296875,1787.3975830078125,Buy,2.4925537109375,532.7080078125,0.00024925537109375,0.05327080078124999
2023-10-26,1787.48193359375,1804.039306640625,Buy,16.557373046875,549.265380859375,0.0016557373046875,0.05492653808593749
2023-10-27,1803.794921875,1780.0452880859375,Buy,-23.7496337890625,525.5157470703125,-0.00237496337890625,0.05255157470703124
2023-10-28,1780.084228515625,1776.6181640625,Buy,-3.466064453125,522.0496826171875,-0.0003466064453125,0.05220496826171874
2023-10-29,1776.56396484375,1795.5460205078125,Buy,18.9820556640625,541.03173828125,0.00189820556640625,0.05410317382812499
2023-10-30,1795.589111328125,1810.088623046875,Buy,14.49951171875,555.53125,0.001449951171875,0.05555312499999999
2023-10-31,1810.131591796875,1816.458984375,Buy,6.327392578125,561.858642578125,0.0006327392578125,0.05618586425781249
2023-11-01,1815.8720703125,1847.0897216796875,Buy,31.2176513671875,593.0762939453125,0.00312176513671875,0.05930762939453124
2023-11-02,1847.2598876953125,1800.6209716796875,Buy,-46.638916015625,546.4373779296875,-0.0046638916015625,0.054643737792968744
2023-11-03,1800.91650390625,1832.795166015625,Buy,31.878662109375,578.3160400390625,0.0031878662109375,0.057831604003906245
2023-11-04,1833.368896484375,1857.6986083984375,Buy,24.3297119140625,602.645751953125,0.00243297119140625,0.060264575195312496
2023-11-05,1857.3956298828125,1894.15771484375,Buy,36.7620849609375,639.4078369140625,0.00367620849609375,0.06394078369140625
2023-11-06,1894.027099609375,1899.83740234375,Buy,5.810302734375,645.2181396484375,0.0005810302734375,0.06452181396484376
2023-11-07,1900.5997314453125,1888.124267578125,Hold,0.0,645.2181396484375,0.0,0.06452181396484376
2023-11-08,1887.1190185546875,1889.3223876953125,Hold,0.0,645.2181396484375,0.0,0.06452181396484376
2023-11-09,1888.9403076171875,2120.56103515625,Buy,231.6207275390625,876.8388671875,0.02316207275390625,0.08768388671875
2023-11-10,2121.0673828125,2078.289794921875,Hold,0.0,876.8388671875,0.0,0.08768388671875
2023-11-11,2078.058349609375,2052.7138671875,Buy,-25.344482421875,851.494384765625,-0.0025344482421875,0.0851494384765625
2023-11-12,2053.11865234375,2045.18701171875,Buy,-7.931640625,843.562744140625,-0.0007931640625,0.0843562744140625
2023-11-13,2045.3544921875,2055.265380859375,Buy,9.910888671875,853.4736328125,0.0009910888671875,0.08534736328125
2023-11-14,2054.765380859375,1979.0526123046875,Buy,-75.7127685546875,777.7608642578125,-0.00757127685546875,0.07777608642578125
2023-11-15,1979.47265625,2060.408447265625,Hold,0.0,777.7608642578125,0.0,0.07777608642578125
2023-11-16,2059.9658203125,1960.881591796875,Hold,0.0,777.7608642578125,0.0,0.07777608642578125
2023-11-17,1961.8675537109375,1961.28076171875,Buy,-0.5867919921875,777.174072265625,-5.867919921875e-05,0.07771740722656251
2023-11-18,1961.6712646484375,1963.2850341796875,Buy,1.61376953125,778.787841796875,0.000161376953125,0.07787878417968751
2023-11-19,1963.1800537109375,2013.2044677734375,Buy,50.0244140625,828.812255859375,0.00500244140625,0.08288122558593751
2023-11-20,2011.8533935546875,2022.2391357421875,Buy,10.3857421875,839.197998046875,0.00103857421875,0.08391979980468751
2023-11-21,2022.21728515625,1937.0667724609375,Hold,0.0,839.197998046875,0.0,0.08391979980468751
2023-11-22,1933.5831298828125,2064.42529296875,Buy,130.8421630859375,970.0401611328125,0.01308421630859375,0.09700401611328127
2023-11-23,2063.905517578125,2062.210693359375,Hold,0.0,970.0401611328125,0.0,0.09700401611328127
2023-11-24,2062.411865234375,2081.152099609375,Hold,0.0,970.0401611328125,0.0,0.09700401611328127
2023-11-25,2081.296142578125,2084.4130859375,Hold,0.0,970.0401611328125,0.0,0.09700401611328127
2023-11-26,2084.177490234375,2063.2861328125,Hold,0.0,970.0401611328125,0.0,0.09700401611328127
2023-11-27,2062.390869140625,2027.4173583984375,Hold,0.0,970.0401611328125,0.0,0.09700401611328127
2023-11-28,2027.5172119140625,2049.338134765625,Hold,0.0,970.0401611328125,0.0,0.09700401611328127
2023-11-29,2049.186767578125,2029.92919921875,Hold,0.0,970.0401611328125,0.0,0.09700401611328127
2023-11-30,2029.3583984375,2052.55615234375,Hold,0.0,970.0401611328125,0.0,0.09700401611328127
2023-12-01,2052.0966796875,2087.139892578125,Hold,0.0,970.0401611328125,0.0,0.09700401611328127
2023-12-02,2087.66357421875,2165.7041015625,Hold,0.0,970.0401611328125,0.0,0.09700401611328127
2023-12-03,2165.895751953125,2193.691650390625,Hold,0.0,970.0401611328125,0.0,0.09700401611328127
2023-12-04,2193.663330078125,2243.2158203125,Buy,49.552490234375,1019.5926513671875,0.0049552490234375,0.10195926513671877
2023-12-05,2243.092529296875,2293.841796875,Hold,0.0,1019.5926513671875,0.0,0.10195926513671877
2023-12-06,2293.628173828125,2231.661376953125,Hold,0.0,1019.5926513671875,0.0,0.10195926513671877
2023-12-07,2233.2177734375,2357.57958984375,Hold,0.0,1019.5926513671875,0.0,0.10195926513671877
2023-12-08,2357.169189453125,2358.73193359375,Hold,0.0,1019.5926513671875,0.0,0.10195926513671877
2023-12-09,2358.68603515625,2341.17529296875,Buy,-17.5107421875,1002.0819091796875,-0.00175107421875,0.10020819091796877
2023-12-10,2341.440185546875,2352.462646484375,Hold,0.0,1002.0819091796875,0.0,0.10020819091796877
2023-12-11,2352.49658203125,2224.578857421875,Buy,-127.917724609375,874.1641845703125,-0.0127917724609375,0.08741641845703127
2023-12-12,2224.39111328125,2202.0380859375,Hold,0.0,874.1641845703125,0.0,0.08741641845703127
2023-12-13,2202.600341796875,2260.648681640625,Hold,0.0,874.1641845703125,0.0,0.08741641845703127
2023-12-14,2260.736083984375,2316.5791015625,Hold,0.0,874.1641845703125,0.0,0.08741641845703127
2023-12-15,2316.1103515625,2219.33740234375,Buy,-96.77294921875,777.3912353515625,-0.009677294921875,0.07773912353515627
2023-12-16,2220.41552734375,2226.926513671875,Hold,0.0,777.3912353515625,0.0,0.07773912353515627
2023-12-17,2226.892578125,2196.481201171875,Hold,0.0,777.3912353515625,0.0,0.07773912353515627
2023-12-18,2195.341796875,2217.2734375,Hold,0.0,777.3912353515625,0.0,0.07773912353515627
2023-12-19,2218.240966796875,2177.87255859375,Hold,0.0,777.3912353515625,0.0,0.07773912353515627
2023-12-20,2177.239501953125,2201.911376953125,Hold,0.0,777.3912353515625,0.0,0.07773912353515627
2023-12-21,2201.7900390625,2239.54248046875,Hold,0.0,777.3912353515625,0.0,0.07773912353515627
2023-12-22,2239.59814453125,2326.52490234375,Hold,0.0,777.3912353515625,0.0,0.07773912353515627
2023-12-23,2326.7158203125,2309.04638671875,Hold,0.0,777.3912353515625,0.0,0.07773912353515627
2023-12-24,2309.626708984375,2265.692138671875,Hold,0.0,777.3912353515625,0.0,0.07773912353515627
2023-12-25,2265.340576171875,2272.561767578125,Hold,0.0,777.3912353515625,0.0,0.07773912353515627
2023-12-26,2272.21875,2231.46533203125,Hold,0.0,777.3912353515625,0.0,0.07773912353515627
2023-12-27,2231.39306640625,2378.739990234375,Buy,147.346923828125,924.7381591796875,0.0147346923828125,0.09247381591796877
2023-12-28,2380.20068359375,2347.566162109375,Hold,0.0,924.7381591796875,0.0,0.09247381591796877
2023-12-29,2346.84375,2300.690673828125,Buy,-46.153076171875,878.5850830078125,-0.0046153076171875,0.08785850830078128
2023-12-30,2300.399658203125,2292.0654296875,Hold,0.0,878.5850830078125,0.0,0.08785850830078128
2023-12-31,2291.9453125,2281.47119140625,Buy,-10.47412109375,868.1109619140625,-0.001047412109375,0.08681109619140627
2024-01-01,2282.870361328125,2352.327880859375,Hold,0.0,868.1109619140625,0.0,0.08681109619140627
2024-01-02,2352.593505859375,2355.83642578125,Buy,3.242919921875,871.3538818359375,0.0003242919921875,0.08713538818359377
2024-01-03,2355.9814453125,2210.761962890625,Hold,0.0,871.3538818359375,0.0,0.08713538818359377
2024-01-04,2210.529052734375,2269.0380859375,Hold,0.0,871.3538818359375,0.0,0.08713538818359377
2024-01-05,2269.409423828125,2268.647216796875,Hold,0.0,871.3538818359375,0.0,0.08713538818359377
2024-01-06,2269.5400390625,2241.624755859375,Hold,0.0,871.3538818359375,0.0,0.08713538818359377
2024-01-07,2242.0126953125,2222.865966796875,Hold,0.0,871.3538818359375,0.0,0.08713538818359377
2024-01-08,2222.857666015625,2333.03271484375,Hold,0.0,871.3538818359375,0.0,0.08713538818359377
2024-01-09,2332.8681640625,2344.8271484375,Buy,11.958984375,883.3128662109375,0.0011958984375,0.08833128662109377
2024-01-10,2344.923583984375,2582.103515625,Buy,237.179931640625,1120.4927978515625,0.0237179931640625,0.11204927978515627
2024-01-11,2584.171630859375,2619.619140625,Buy,35.447509765625,1155.9403076171875,0.0035447509765625,0.11559403076171877
2024-01-12,2619.177001953125,2524.460205078125,Buy,-94.716796875,1061.2235107421875,-0.0094716796875,0.10612235107421877
2024-01-13,2522.933837890625,2576.597900390625,Buy,53.6640625,1114.8875732421875,0.00536640625,0.11148875732421877
2024-01-14,2578.003662109375,2472.2412109375,Buy,-105.762451171875,1009.1251220703125,-0.0105762451171875,0.10091251220703126
2024-01-15,2471.6669921875,2511.36376953125,Buy,39.69677734375,1048.8218994140625,0.003969677734375,0.10488218994140626
2024-01-16,2510.627197265625,2587.691162109375,Buy,77.06396484375,1125.8858642578125,0.007706396484375,0.11258858642578126
2024-01-17,2587.044677734375,2528.369384765625,Buy,-58.67529296875,1067.2105712890625,-0.005867529296875,0.10672105712890625
2024-01-18,2528.59326171875,2467.018798828125,Buy,-61.574462890625,1005.6361083984375,-0.0061574462890625,0.10056361083984375
2024-01-19,2468.68896484375,2489.49853515625,Buy,20.8095703125,1026.4456787109375,0.00208095703125,0.10264456787109374
2024-01-20,2489.84765625,2469.589111328125,Buy,-20.258544921875,1006.1871337890625,-0.0020258544921875,0.10061871337890624
2024-01-21,2469.798583984375,2453.9130859375,Buy,-15.885498046875,990.3016357421875,-0.0015885498046875,0.09903016357421873
2024-01-22,2454.9873046875,2310.826416015625,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-01-23,2310.95166015625,2240.68603515625,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-01-24,2241.749755859375,2233.561767578125,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-01-25,2233.969970703125,2217.710205078125,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-01-26,2217.44189453125,2267.19970703125,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-01-27,2267.3193359375,2267.885986328125,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-01-28,2268.19287109375,2257.208740234375,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-01-29,2256.995361328125,2317.064208984375,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-01-30,2317.435791015625,2344.49365234375,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-01-31,2343.558837890625,2282.54443359375,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-02-01,2282.17529296875,2303.82470703125,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-02-02,2303.7060546875,2308.0380859375,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-02-03,2307.980224609375,2296.038330078125,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-02-04,2296.116943359375,2289.546142578125,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-02-05,2289.20556640625,2298.888916015625,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-02-06,2298.955078125,2372.201904296875,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-02-07,2372.2626953125,2423.7451171875,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-02-08,2424.080078125,2419.906494140625,Hold,0.0,990.3016357421875,0.0,0.09903016357421873
2024-02-09,2419.773681640625,2487.515625,Buy,67.741943359375,1058.0435791015625,0.0067741943359375,0.10580435791015623
2024-02-10,2487.650390625,2501.228271484375,Buy,13.577880859375,1071.6214599609375,0.0013577880859375,0.10716214599609374
2024-02-11,2501.1298828125,2507.570556640625,Buy,6.440673828125,1078.0621337890625,0.0006440673828125,0.10780621337890624
2024-02-12,2507.578857421875,2658.115966796875,Buy,150.537109375,1228.5992431640625,0.0150537109375,0.12285992431640624
2024-02-13,2659.586181640625,2642.185302734375,Hold,0.0,1228.5992431640625,0.0,0.12285992431640624
2024-02-14,2641.685302734375,2777.90234375,Hold,0.0,1228.5992431640625,0.0,0.12285992431640624
2024-02-15,2777.601318359375,2824.37890625,Hold,0.0,1228.5992431640625,0.0,0.12285992431640624
2024-02-16,2825.480712890625,2803.69140625,Hold,0.0,1228.5992431640625,0.0,0.12285992431640624
2024-02-17,2803.73583984375,2786.672607421875,Hold,0.0,1228.5992431640625,0.0,0.12285992431640624
2024-02-18,2786.709716796875,2878.998046875,Hold,0.0,1228.5992431640625,0.0,0.12285992431640624
2024-02-19,2881.296875,2943.57470703125,Hold,0.0,1228.5992431640625,0.0,0.12285992431640624
2024-02-20,2944.1064453125,3013.503662109375,Hold,0.0,1228.5992431640625,0.0,0.12285992431640624
2024-02-21,3015.6533203125,2970.35546875,Hold,0.0,1228.5992431640625,0.0,0.12285992431640624
2024-02-22,2969.599853515625,2971.00732421875,Hold,0.0,1228.5992431640625,0.0,0.12285992431640624
2024-02-23,2970.1396484375,2921.658203125,Hold,0.0,1228.5992431640625,0.0,0.12285992431640624
2024-02-24,2921.962890625,2992.385986328125,Buy,70.423095703125,1299.0223388671875,0.0070423095703125,0.12990223388671873
2024-02-25,2992.36669921875,3112.697265625,Buy,120.33056640625,1419.3529052734375,0.012033056640625,0.14193529052734374
2024-02-26,3112.529052734375,3178.99365234375,Buy,66.464599609375,1485.8175048828125,0.0066464599609375,0.14858175048828123
2024-02-27,3178.405029296875,3244.519287109375,Buy,66.1142578125,1551.9317626953125,0.00661142578125,0.15519317626953125
2024-02-28,3243.893310546875,3385.703857421875,Buy,141.810546875,1693.7423095703125,0.0141810546875,0.16937423095703125
2024-02-29,3386.802734375,3341.919677734375,Buy,-44.883056640625,1648.8592529296875,-0.0044883056640625,0.16488592529296875
2024-03-01,3341.9658203125,3435.053955078125,Buy,93.088134765625,1741.9473876953125,0.0093088134765625,0.17419473876953126
2024-03-02,3436.1591796875,3422.0498046875,Hold,0.0,1741.9473876953125,0.0,0.17419473876953126
2024-03-03,3422.875244140625,3490.99365234375,Buy,68.118408203125,1810.0657958984375,0.0068118408203125,0.18100657958984376
2024-03-04,3489.340087890625,3630.433837890625,Buy,141.09375,1951.1595458984375,0.014109375,0.19511595458984377
2024-03-05,3631.928955078125,3554.964599609375,Buy,-76.96435546875,1874.1951904296875,-0.007696435546875,0.18741951904296877
2024-03-06,3554.06787109375,3819.226318359375,Buy,265.158447265625,2139.3536376953125,0.0265158447265625,0.21393536376953126
2024-03-07,3818.31103515625,3874.34765625,Buy,56.03662109375,2195.3902587890625,0.005603662109375,0.21953902587890625
2024-03-08,3874.830810546875,3892.06103515625,Buy,17.230224609375,2212.6204833984375,0.0017230224609375,0.22126204833984375
2024-03-09,3892.119140625,3915.4189453125,Hold,0.0,2212.6204833984375,0.0,0.22126204833984375
2024-03-10,3915.590576171875,3881.193115234375,Buy,-34.3974609375,2178.2230224609375,-0.00343974609375,0.21782230224609375
2024-03-11,3881.23779296875,4066.445068359375,Buy,185.207275390625,2363.4302978515625,0.0185207275390625,0.23634302978515626
2024-03-12,4066.6904296875,3980.273193359375,Buy,-86.417236328125,2277.0130615234375,-0.0086417236328125,0.22770130615234374
2024-03-13,3980.26513671875,4006.45703125,Buy,26.19189453125,2303.2049560546875,0.002619189453125,0.23032049560546874
